ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),ÀÏ°­¼ö·®(mm),ÃÖ´ë Ç³¼Ó(m/s),Æò±Õ ÀÌ½½Á¡¿Âµµ(¡ÆC),ÃÖ¼Ò »ó´ë½Àµµ(%),Æò±Õ »ó´ë½Àµµ(%),ÇÕ°è ÀÏÁ¶½Ã°£(hr),Æò±Õ Áö¸é¿Âµµ(¡ÆC),ÃÖÀú ÃÊ»ó¿Âµµ(¡ÆC)
261,ÇØ³²,2016-09-08,22.6,17,29.6,,5.2,16.8,36,72,10.2,31.5,15.4
261,ÇØ³²,2016-09-09,23,17.5,29.8,,5.2,17.8,42,74.1,9.5,31.3,16.3
261,ÇØ³²,2016-09-10,21.5,15.5,30.3,0,4.1,17.1,47,77.6,5.4,30.3,13.9
261,ÇØ³²,2016-09-11,23,17.4,28.5,.8,2.6,19.2,59,80,2.4,29.7,16.5
261,ÇØ³²,2016-09-12,21.9,17.9,28.4,2.8,4.2,17.5,50,77.6,5.7,28.9,17.2
261,ÇØ³²,2016-09-13,22.3,16.1,30.5,,4.6,17.8,49,77.6,8.3,29.2,15.6
261,ÇØ³²,2016-09-14,22.4,17.8,28,,3.1,18.4,57,79.1,1.5,29,17.1
261,ÇØ³²,2016-09-15,23,16.8,30.2,0,3.4,18.7,51,78.4,5.4,31.2,16
261,ÇØ³²,2016-09-16,21.7,20,23.9,12,4.8,18.9,76,84.8,0,25.5,20.5
261,ÇØ³²,2016-09-17,23.4,20.6,26.6,93.6,7.2,20.8,85,86,0,25.9,20.6
261,ÇØ³²,2016-09-18,22.4,19.9,25.2,.2,4.9,19.6,80,84.4,.4,25.5,19.4
261,ÇØ³²,2016-09-19,21.6,18.8,26.1,,4.9,17.7,59,79.5,2.7,25.2,18.7
261,ÇØ³²,2016-09-20,19.4,14.4,26,,4.7,13.9,45,72.6,11,25.2,13.6
261,ÇØ³²,2016-09-21,19.6,13.2,26.1,,4.7,12.8,35,67.3,5.1,24.2,12.8
261,ÇØ³²,2016-09-22,19.7,14.7,26.7,,4,13.9,37,72,8.3,25.9,14.2
261,ÇØ³²,2016-09-23,19.9,14,26.4,,3,15.2,51,75.9,5.7,24.9,13.9
261,ÇØ³²,2016-09-24,20.3,14.3,27.6,,3.2,15.5,48,76.1,9.3,25.8,14.3
261,ÇØ³²,2016-09-25,21,14.7,27,,3.7,16.8,53,78.3,2.1,25.8,14.4
261,ÇØ³²,2016-09-26,23.7,19,27.9,.3,4.2,20.2,69,81.5,.6,26.8,19.8
261,ÇØ³²,2016-09-27,25.7,22.1,30.8,,4.5,21.9,64,80.5,6.6,29.9,21.4
261,ÇØ³²,2016-09-28,21.5,20.2,23.7,16.8,3.9,19,85,86,0,24.9,20.5
261,ÇØ³²,2016-09-29,20.3,18.8,22.6,1.8,4.2,17.7,83,85.4,0,23.4,18.8
261,ÇØ³²,2016-09-30,18.3,17.3,19.5,54.7,4.7,15.9,84,86,0,21.5,17.8
261,ÇØ³²,2016-10-01,20.5,18.2,22.9,6.7,4.5,18,83,85.6,.1,23.4,18.9
261,ÇØ³²,2016-10-02,23,21,26.1,.3,5.5,20.4,82,85.5,.8,25.1,21.2
261,ÇØ³²,2016-10-03,24.1,20.5,27.7,.4,4.7,21.4,82,85.4,.9,25.5,19.8
261,ÇØ³²,2016-10-04,23.5,18.3,29.6,3.6,9,18.9,58,76.6,6.2,25,17.6
261,ÇØ³²,2016-10-05,21.1,18.1,25.2,89.4,14.5,18.2,71,83.9,4,23.6,17.4
261,ÇØ³²,2016-10-06,19.1,13.4,25.4,,6.5,13.3,34,71.6,9.8,22.6,10.7
261,ÇØ³²,2016-10-07,19,13.1,21.8,6.2,5.6,15.9,69,82.5,.5,21.2,11.5
261,ÇØ³²,2016-10-08,18.4,15.3,20.3,92.2,4.8,14.4,61,78.5,.1,20.2,12
261,ÇØ³²,2016-10-09,13.8,8.8,18.1,,7.8,3.5,24,52.5,10.5,17.8,6.1
261,ÇØ³²,2016-10-10,13.2,7.8,19.4,,4.9,8.2,48,73.6,4.1,17.3,5.9
261,ÇØ³²,2016-10-11,14.4,10.3,20.1,,4,10,46,76.8,1.2,17.4,8.4
261,ÇØ³²,2016-10-12,16.9,10.4,22.3,,6.5,10.9,39,69,6.2,20.3,10.3
261,ÇØ³²,2016-10-13,14.4,11.5,18.7,,3.1,10.9,60,80.5,0,18.4,11
261,ÇØ³²,2016-10-14,15.1,9.1,25.3,,3.7,9,18,72.3,8.1,19.9,7.8
261,ÇØ³²,2016-10-15,16.9,8,24.1,,5.3,10.8,37,69.9,5.4,18.7,7.1
261,ÇØ³²,2016-10-16,17.9,15,20.2,15,4.8,15.2,78,84.9,0,18.9,12.8
261,ÇØ³²,2016-10-17,19.2,14.6,23.8,,6.1,16.2,71,83.4,4.4,21.2,11.2
261,ÇØ³²,2016-10-18,16.9,11.4,24.1,,3.7,12.4,48,77,6.2,20.3,9
261,ÇØ³²,2016-10-19,17.2,12.3,24.3,,3.5,13.3,53,79.3,5.5,19.8,11.2
261,ÇØ³²,2016-10-20,17.2,13.4,21.2,,5,13.6,60,80.3,.2,19.5,13.8
261,ÇØ³²,2016-10-21,17.7,16.7,19.6,0,6.8,13.6,69,77.1,0,18,16.1
261,ÇØ³²,2016-10-22,17,14.7,22,1.2,5.3,13.3,58,79.6,1.2,18.8,14.3
261,ÇØ³²,2016-10-23,17.7,15.2,21.6,0,6.3,12.3,61,71.1,.9,18.5,15.2
261,ÇØ³²,2016-10-24,16.8,14.1,20.3,0,5.6,10.7,52,67.6,3.4,18,14
261,ÇØ³²,2016-10-25,16.8,10.5,20.8,2.5,7.4,13,66,78.8,2.4,17.8,7.9
261,ÇØ³²,2016-10-26,13.1,8,18.5,0,3.7,9.7,65,80.6,2.6,15.3,5
261,ÇØ³²,2016-10-27,15.6,8,21.8,0,7.2,9.9,44,70.6,1.3,15.7,5.4
261,ÇØ³²,2016-10-28,14.9,14.1,17.6,8.5,7.6,11.4,64,79.8,.6,16.1,13.6
261,ÇØ³²,2016-10-29,11.5,8.2,15.2,,5.7,2.6,42,55,4,13.7,4.9
261,ÇØ³²,2016-10-30,8.5,2.8,15.6,,6.9,-3.1,10,51,7.7,11.6,.1
261,ÇØ³²,2016-10-31,9.1,3.4,12.8,2.6,6.2,4.9,54,76.3,.3,11.6,1.8
261,ÇØ³²,2016-11-01,6.7,2.4,10,,6,-2,40,54.1,7.8,10.6,-1.4
261,ÇØ³²,2016-11-02,6.1,1,12.6,,5.2,-1.4,33,61.4,9.9,9.9,-2
261,ÇØ³²,2016-11-03,7.5,.6,16.2,,5.2,2.4,33,73.3,8.4,11.3,-1.9
261,ÇØ³²,2016-11-04,8.6,.4,18.1,,5.1,4.3,52,76.4,9.7,11.6,-1.8
261,ÇØ³²,2016-11-05,12,4.3,21.3,,5.1,8.1,55,78.5,7.4,14,2.5
261,ÇØ³²,2016-11-06,13.3,5.6,21.1,,5.8,8.5,56,74,7.7,14,4.6
261,ÇØ³²,2016-11-07,15,11.5,19,,6,9.2,53,69.1,7.9,15.9,8.9
261,ÇØ³²,2016-11-08,8.9,5.8,14.8,2.9,6.9,2.5,49,64.8,3.4,12,4.5
261,ÇØ³²,2016-11-09,4.7,1.6,10.6,,8.9,-9.2,7,44.5,9.1,8.3,-1.2
261,ÇØ³²,2016-11-10,6.7,2.8,11.1,9.4,5.8,3.4,53,80.3,0,9.3,1.6
261,ÇØ³²,2016-11-11,8.1,1.8,16.4,.3,6.1,2.4,18,71.6,8.6,11,-1.3
261,ÇØ³²,2016-11-12,10.1,0,19.9,,3.7,4.7,38,72.4,7,11.3,-2.1
261,ÇØ³²,2016-11-13,14.2,7.2,19.6,23.7,5.3,10.5,53,80.4,.1,13.9,4.5
261,ÇØ³²,2016-11-14,16.2,14.4,18.9,8.9,7.4,13.4,75,83.6,.2,16.7,13.3
261,ÇØ³²,2016-11-15,9.9,2.2,14.7,,5.5,2,31,59.4,9.5,13,-1.3
261,ÇØ³²,2016-11-16,6.2,-1.8,16.3,,5.3,-.1,21,70.5,9.6,9.4,-5.3
261,ÇØ³²,2016-11-17,9.5,2.4,18.7,,3.2,3,24,68.5,5,11.6,.6
261,ÇØ³²,2016-11-18,13.6,6.3,16.8,24.8,4.4,10,63,79.6,.2,12.5,2.9
261,ÇØ³²,2016-11-19,15.3,13.9,16.5,1.1,3.3,14.2,89,93.6,0,15.7,14.1
261,ÇØ³²,2016-11-20,12.8,7.6,18.3,,6.4,9.4,48,81,6.3,15.4,5.5
261,ÇØ³²,2016-11-21,14.1,7.8,18,0,4.2,10.7,69,80.4,1.2,14.5,6.3
261,ÇØ³²,2016-11-22,7.7,4.5,12.9,0,6.2,.5,48,61,2.4,10.7,3.8
261,ÇØ³²,2016-11-23,4,1.3,7.1,,8.7,-6.1,24,49,7.7,7.2,.1
261,ÇØ³²,2016-11-24,3.1,-1,7,,5.8,-4.9,42,56.1,8.9,6.9,-4
261,ÇØ³²,2016-11-25,3.5,-1.8,9.5,,4.7,-2.4,44,67.5,7.3,7,-5.2
261,ÇØ³²,2016-11-26,2.6,-3,6.1,8.3,4.1,.6,66,87.4,0,5.5,-6.1
261,ÇØ³²,2016-11-27,6,1.9,10.9,,4,2.2,56,78.1,4.3,8.2,.6
261,ÇØ³²,2016-11-28,6.5,2.6,9.2,,5.2,-2.1,43,54.8,7.9,7.8,-1.6
261,ÇØ³²,2016-11-29,4.7,-1.5,10.7,,5.8,-6.8,22,47.3,8.2,6,-4.7
261,ÇØ³²,2016-11-30,4.5,-.9,12.8,5.1,4.4,1.9,53,84.4,0,6.1,-2.8
261,ÇØ³²,2016-12-01,7.5,2.3,11.7,.1,6.6,.1,39,61.9,5.7,7.3,-.5
261,ÇØ³²,2016-12-02,3.8,-2.1,9.6,,5.5,-3.4,38,60.6,9.5,5.6,-7
261,ÇØ³²,2016-12-03,1.9,-5,12.7,,3.5,-2.1,37,77.8,7.4,4.8,-8.4
261,ÇØ³²,2016-12-04,5.5,.6,12,0,3.4,2.9,63,84.3,1.8,7.4,-1
261,ÇØ³²,2016-12-05,7.9,1.3,15.3,,4.3,4,51,78.1,3.5,8.5,-.7
261,ÇØ³²,2016-12-06,2.8,-4.1,7.5,,5,-4.7,42,59.4,8.8,6.6,-8.3
261,ÇØ³²,2016-12-07,2.7,-5.5,12.6,,4.9,-1.1,49,78.8,3.2,4.2,-8.9
261,ÇØ³²,2016-12-08,3.6,-3.4,12.4,,3.4,-.8,28,77.1,7.2,6,-6.3
261,ÇØ³²,2016-12-09,6.5,2,10.5,0,6.4,-1.3,43,58.1,8,6.9,-1.6
261,ÇØ³²,2016-12-10,2.5,-1.8,7.1,,5.2,-7.3,29,49.5,9.4,4.7,-4.4
261,ÇØ³²,2016-12-11,2.3,-6.6,9,,4.4,-9.1,21,44.9,8.4,3.7,-10.7
261,ÇØ³²,2016-12-12,6.8,-.8,14.4,2.7,3.9,2.3,49,75.1,2.1,7,-4.1
261,ÇØ³²,2016-12-13,6.7,3.9,10.1,,5.6,2.4,48,76.1,.9,8.1,.8
261,ÇØ³²,2016-12-14,3.5,2.4,5.1,0,7.1,-5.2,45,52.8,.3,4.2,.5
261,ÇØ³²,2016-12-15,1.7,.3,3.6,0,6.7,-5.1,48,60.6,3.2,3.8,-1.5
261,ÇØ³²,2016-12-16,.4,-4.3,4.7,0,5.8,-6.1,44,62.6,7.5,2.5,-8.6
261,ÇØ³²,2016-12-17,2.4,-5.1,10.7,,3.1,-2,45,75.3,6.4,5.6,-8.8
261,ÇØ³²,2016-12-18,6,-4.8,15,.5,3.3,1.8,49,76.8,4.3,6.5,-7.7
261,ÇØ³²,2016-12-19,11.1,8,12.5,11.9,3.1,9.6,83,90.3,0,10.2,4.5
261,ÇØ³²,2016-12-20,8.6,3,13.7,,3.6,5.9,63,84.1,7.3,10.2,0
261,ÇØ³²,2016-12-21,14.1,9.3,19.1,16.4,9.7,10.6,73,80,0,11.9,6
261,ÇØ³²,2016-12-22,8.2,5.2,18.8,2.8,9.8,4.5,60,78,0,9.9,4.4
261,ÇØ³²,2016-12-23,3.3,1.9,5.4,1,7.9,-2,58,68.5,2.3,5,1.2
261,ÇØ³²,2016-12-24,2.7,-1.1,5.9,,4.3,-3.6,48,63.9,4.8,6.2,-5.2
261,ÇØ³²,2016-12-25,3.5,-4.7,11,.8,2.9,-.7,42,76.6,6.1,4.6,-8.4
261,ÇØ³²,2016-12-26,6.5,4.2,8.8,21.5,5.5,4.8,75,89.1,0,7.7,3.7
261,ÇØ³²,2016-12-27,2.4,-1,5.4,0,6.6,-4.9,47,59,1.7,4.1,-4
261,ÇØ³²,2016-12-28,.2,-2.4,5,,5.8,-7.6,30,57,9,2.8,-6.1
261,ÇØ³²,2016-12-29,0,-3.6,2.5,0,5.9,-5.8,53,65.3,2.8,2.1,-7.7
261,ÇØ³²,2016-12-30,.3,-4.3,5,,6.1,-8.2,25,56.3,9.3,2.2,-8.6
261,ÇØ³²,2016-12-31,1.8,-6.2,8.4,,3,-2.2,50,76.3,5.7,3.4,-9.7
261,ÇØ³²,2017-01-01,3.2,-2.6,11.1,,2.6,-.3,49,80.4,9,5,-6.4
261,ÇØ³²,2017-01-02,7.3,.2,13.4,0,4.1,3.1,49,76.9,5.2,8.4,1
261,ÇØ³²,2017-01-03,4,-2.2,9.9,,4.2,-.5,42,74.3,8.6,6,-6.5
261,ÇØ³²,2017-01-04,3.2,-4.3,11.2,,3.5,.2,56,82.5,6.4,4.1,-7.4
261,ÇØ³²,2017-01-05,6.1,.6,10.2,0,7.3,.9,45,71.6,0,6.4,-.9
261,ÇØ³²,2017-01-06,6.4,-.1,12.4,0,6,.3,43,66.8,5.7,8.1,-3.2
261,ÇØ³²,2017-01-07,6.8,-1,10.8,0,4.2,1,50,67.8,.2,6.1,-3.7
261,ÇØ³²,2017-01-08,7.9,5.8,12.5,4.4,5,3.6,46,75.5,5.4,9.8,4.1
261,ÇØ³²,2017-01-09,4.7,.9,7.5,0,6.8,-1.9,47,62.9,5.4,6.9,-2.3
261,ÇØ³²,2017-01-10,2.7,.2,5.8,0,5.7,-5.4,41,55.5,4.9,4.7,-3
261,ÇØ³²,2017-01-11,.3,-2.6,3.4,0,5.5,-8.4,29,53.6,8.7,4,-4.3
261,ÇØ³²,2017-01-12,1,-5.3,6.6,0,4.9,-3.2,51,75.4,1.7,1.8,-8.2
261,ÇØ³²,2017-01-13,.5,-5,7.4,.3,9.5,-5.6,38,65.5,3.8,1.4,-9.1
261,ÇØ³²,2017-01-14,-1.9,-3.7,.1,0,5.7,-8.7,42,60.3,5.9,2.2,-5.2
261,ÇØ³²,2017-01-15,-3.7,-7.1,1.8,0,7.2,-10.1,43,62,9.5,1.1,-10.9
261,ÇØ³²,2017-01-16,-1.9,-8,4.3,,5.1,-9.4,31,59.3,8.3,1.5,-11.5
261,ÇØ³²,2017-01-17,-2.2,-8.2,6.2,,3.4,-9.7,23,61,8,1.6,-12.1
261,ÇØ³²,2017-01-18,1.9,-6,6.8,,5,-6,33,57.6,5.5,2.4,-9.2
261,ÇØ³²,2017-01-19,-.3,-4.5,5.4,,4.4,-5.5,38,70.6,7.4,2.5,-8.6
261,ÇØ³²,2017-01-20,-.4,-3.3,2.7,1,8.8,-5.6,53,68.5,2.7,.7,-5.1
261,ÇØ³²,2017-01-21,.4,-3.5,3,0,4.5,-5.2,50,66.6,1.8,2.2,-6.6
261,ÇØ³²,2017-01-22,-.7,-2.5,2.5,0,7.2,-7.3,43,61,5.2,1.6,-4.3
261,ÇØ³²,2017-01-23,-2.8,-5.3,.4,0,5.4,-7,56,72.6,6,2,-8.3
261,ÇØ³²,2017-01-24,-1.6,-5.7,3.1,0,5.1,-7.4,49,65.4,8.6,1.6,-10.5
261,ÇØ³²,2017-01-25,-1.7,-7.9,4.1,,5,-8.1,39,63.4,9.5,.9,-11.6
261,ÇØ³²,2017-01-26,-1.1,-9.5,8,,3.3,-6.8,20,69.4,9.3,2.1,-13.1
261,ÇØ³²,2017-01-27,1.9,-4.1,8.5,.9,7.5,-5.3,34,60.3,7.3,4.2,-8.1
261,ÇØ³²,2017-01-28,1.7,-10.4,12.1,0,3.2,-8.6,14,52.8,8.6,4.1,-13.6
261,ÇØ³²,2017-01-29,7.9,3.6,13.2,1,6.1,3.7,33,76,.2,9,3.8
261,ÇØ³²,2017-01-30,0,-3.2,3.5,1.2,6.5,-7.5,43,57.4,5.7,3.8,-5.7
261,ÇØ³²,2017-01-31,-1.3,-5.4,4.7,,6,-9.7,25,53.5,9.2,2.8,-6.9
261,ÇØ³²,2017-02-01,0,-3.3,5.3,0,5.8,-9.8,31,48.8,7.4,2.8,-7.5
261,ÇØ³²,2017-02-02,-.4,-4.4,5.8,,6.3,-9.2,19,55,9.8,2.7,-8.1
261,ÇØ³²,2017-02-03,1.5,-7,9.3,,4.7,-4.6,27,66.3,5.2,3.8,-9.7
261,ÇØ³²,2017-02-04,6,1.6,11.9,4.6,3.1,-.4,19,68,.5,7,1.5
261,ÇØ³²,2017-02-05,5,3.3,6.2,.4,7.5,2,66,81.9,0,5.7,1.3
261,ÇØ³²,2017-02-06,1.6,-1.6,4.3,,7,-6.1,39,56.9,9.2,4.1,-4
261,ÇØ³²,2017-02-07,1.2,-3.9,7.6,,6.2,-8.2,21,53.1,8.5,4.6,-5.9
261,ÇØ³²,2017-02-08,1.3,-3.8,3.8,.4,6,-4.7,44,65.4,0,3.8,-3.7
261,ÇØ³²,2017-02-09,-1.2,-3.4,2,0,9.6,-6.5,45,67.1,4.4,2.8,-5.3
261,ÇØ³²,2017-02-10,-3.1,-4.4,-1,2.8,6.1,-6.4,61,78,3.3,.4,-4.4
261,ÇØ³²,2017-02-11,-1.3,-3.6,1.6,.7,5.7,-5.2,59,74.6,5.1,.4,-2.7
261,ÇØ³²,2017-02-12,-.2,-4.9,5.2,,5.8,-5.8,44,67.3,8.1,2,-7.3
261,ÇØ³²,2017-02-13,1.2,-8.4,8.5,,4.3,-4.1,32,71.1,9.7,2.8,-8.4
261,ÇØ³²,2017-02-14,2.8,-2.8,7.4,,6.9,-4.4,30,61.6,10.1,5.2,-5.3
261,ÇØ³²,2017-02-15,1,-8.2,12.6,,4.1,-6.6,14,65.1,10.2,4.6,-8.9
261,ÇØ³²,2017-02-16,7.1,-6.7,15.2,2,5.7,3.1,52,77.1,4.3,5.9,-7.6
261,ÇØ³²,2017-02-17,4.3,-.9,12.7,.7,7.5,-1.9,37,66.1,7.8,8,-2.6
261,ÇØ³²,2017-02-18,-.3,-6.6,4.7,,7.2,-8.8,27,55.3,9.6,3.8,-7.4
261,ÇØ³²,2017-02-19,4.6,-9.1,12.9,0,7.5,-2.1,30,64.8,6.4,4.7,-8.3
261,ÇØ³²,2017-02-20,2.9,-2.4,13.1,.2,7.3,-3,43,65.9,5.9,7.5,-4.2
261,ÇØ³²,2017-02-21,2.4,-6.8,9.9,,5.3,-7.8,21,49.1,10.2,5.1,-7.3
261,ÇØ³²,2017-02-22,6.6,2.7,10.5,11.9,8.8,3.7,58,82.1,0,6.9,2.8
261,ÇØ³²,2017-02-23,1.4,-1,4.6,,6.8,-6,43,58.1,6,4.8,-2.9
261,ÇØ³²,2017-02-24,.6,-5.2,6.5,,6.4,-8.6,25,53.1,9.9,4.1,-6.2
261,ÇØ³²,2017-02-25,1.1,-5.9,9.3,,6.6,-4.6,33,69.6,5.3,4.6,-6
261,ÇØ³²,2017-02-26,2.4,-5,10.2,,4.9,-5.7,27,61.6,8.4,5.6,-5.4
261,ÇØ³²,2017-02-27,1.4,-6.5,11.4,,5.4,-6,26,63.5,10.4,5.9,-6.2
261,ÇØ³²,2017-02-28,2.6,-7.4,13.4,,3.9,-7.1,19,57.3,10.6,6.3,-6.8
261,ÇØ³²,2017-03-01,5.9,-2.4,14.4,.8,5.9,-.1,23,68.3,6.6,8.8,-2.1
261,ÇØ³²,2017-03-02,2,-3.6,5.3,.7,9,-4.9,38,61.6,5.1,6.7,-4.9
261,ÇØ³²,2017-03-03,2.7,-7.4,12.3,,5.3,-4.5,21,64.5,9.7,7,-6.1
261,ÇØ³²,2017-03-04,4.7,-3.8,13.8,,4.9,-2.1,27,65.6,10.1,9.7,-3.3
261,ÇØ³²,2017-03-05,5.3,-3,14.7,,5.5,-3.5,16,61.5,5.5,10,-2.3
261,ÇØ³²,2017-03-06,2.5,-2.9,6.6,,5.5,-9.1,20,44.3,10.5,8.8,-3.7
261,ÇØ³²,2017-03-07,-1,-6.6,4.9,.6,6.9,-7.1,42,64.5,4.1,2.4,-6.1
261,ÇØ³²,2017-03-08,2.6,-.6,7,.1,7.7,-6,28,53.9,6.2,5.5,-1.7
261,ÇØ³²,2017-03-09,5.3,-1.9,11.6,,7.1,-3.4,22,56.5,10.6,8.7,-4
261,ÇØ³²,2017-03-10,5.1,-3.2,14,,4.7,-5.8,15,54.5,10.6,10.2,-4.2
261,ÇØ³²,2017-03-11,4.9,-6.4,17,,4.7,-8.9,8,48,10.3,9.8,-5.6
261,ÇØ³²,2017-03-12,7.9,-5,17.7,,4.9,-7.3,10,42,8.8,12.2,-3.9
261,ÇØ³²,2017-03-13,6.9,3.9,12.9,,8.1,-1.3,21,58.3,6.4,10.3,1.9
261,ÇØ³²,2017-03-14,4.6,-1.2,10.2,,7.9,-4.6,24,53.9,11.1,10.3,-2.8
261,ÇØ³²,2017-03-15,3.7,-4.6,12.2,,5.8,-5,30,56.6,10.9,10.6,-7.7
261,ÇØ³²,2017-03-16,3.8,-4.7,13.2,,4.8,-4.5,24,59.3,8.9,10.3,-7.3
261,ÇØ³²,2017-03-17,4.2,-7.1,15.4,,6.3,-5.3,17,58.6,11,10.4,-10.6
261,ÇØ³²,2017-03-18,5.8,-2.8,16.8,,5.3,-3.4,21,58.1,5.2,10.7,-5.1
261,ÇØ³²,2017-03-19,7.1,-4.9,19.4,,5.4,-3.9,15,54.1,8.8,11.4,-7.1
261,ÇØ³²,2017-03-20,7.8,1.7,11.8,5.4,5.8,3,48,73.1,0,7.8,-1.3
261,ÇØ³²,2017-03-21,6.3,2.5,9.6,.7,8.8,-1.2,33,60.3,10,10.9,-.5
261,ÇØ³²,2017-03-22,6.2,-1.4,13.8,,5,-2.5,22,56.9,3.3,10,-3.5
261,ÇØ³²,2017-03-23,7.6,3.3,14.6,0,6.7,-1.1,22,57.3,4.4,12.2,.1
261,ÇØ³²,2017-03-24,7.5,-1.3,13.7,,4.9,1.2,39,65.9,1.9,10.6,-3
261,ÇØ³²,2017-03-25,6.5,2.4,9.8,6.8,3.9,3.9,65,83.9,1.8,9,.1
261,ÇØ³²,2017-03-26,5.1,-1.9,11.4,,5.3,-.1,39,73.1,2.1,9.1,-1.8
261,ÇØ³²,2017-03-27,6.2,-.1,11.7,0,6.7,.6,30,70.5,7.9,10.1,-2.7
261,ÇØ³²,2017-03-28,6.5,-3.5,14.4,2.9,4.6,-1.7,24,64.4,5.1,10,-5
261,ÇØ³²,2017-03-29,8.9,5.4,13.1,2.4,5.5,5.8,71,81.1,1.1,10.8,5.6
261,ÇØ³²,2017-03-30,9.7,.9,18.5,,5.2,2.2,24,64.5,9.8,14.7,-1.6
261,ÇØ³²,2017-03-31,8.5,4.6,14.3,3.6,5.5,4.8,51,79.4,1.4,11.1,3.2
261,ÇØ³²,2017-04-01,7.7,1.7,13.4,,7.4,2.5,43,72.3,8.8,12.4,-1.3
261,ÇØ³²,2017-04-02,6.5,-1.3,15.6,,6.5,-2.6,19,61,11.1,12.7,-2.6
261,ÇØ³²,2017-04-03,8.2,-3.3,18.9,,5.2,-2,18,57.4,11.1,13.9,-4.9
261,ÇØ³²,2017-04-04,11.4,0,21.5,,5.8,.4,12,53.4,9.8,15.3,-1.4
261,ÇØ³²,2017-04-05,15.2,12.4,17.8,21.5,7.5,11.6,62,80,0,14.3,11
261,ÇØ³²,2017-04-06,12.9,9.6,17.2,4.8,7,11.8,78,93.1,0,14.5,10.6
261,ÇØ³²,2017-04-07,13.2,8.2,21.2,,4.9,9.1,47,78.5,6.1,16.7,7.8
261,ÇØ³²,2017-04-08,12.3,6.6,22.6,,7.7,8,45,78.4,9.2,16.6,5.4
261,ÇØ³²,2017-04-09,12.9,7.7,19.7,,6.4,7.7,52,72.6,6.7,16.6,7.2
261,ÇØ³²,2017-04-10,14.4,11.6,20.1,0,7.8,2.7,30,46.8,6.8,17.9,11
261,ÇØ³²,2017-04-11,11.4,8.7,16.3,8.8,6.3,5,43,66.6,8,15.4,7.6
261,ÇØ³²,2017-04-12,10.9,2,18.6,,7.2,-6.1,13,34.6,10.7,14.9,-.5
261,ÇØ³²,2017-04-13,9.9,-.5,19.5,,4.6,1.8,33,61.3,11.6,15.2,-1.5
261,ÇØ³²,2017-04-14,14.5,3.6,20.4,0,9.6,6,39,59.1,7.9,14.9,1.8
261,ÇØ³²,2017-04-15,17.6,11.2,24.4,0,4.8,12.6,38,74.9,8.8,21.7,11
261,ÇØ³²,2017-04-16,18.3,12.8,26.4,,6.1,13,34,75,9,23.1,11.3
261,ÇØ³²,2017-04-17,14.7,10.5,18.2,3.9,6.6,13.3,84,91.6,0,16.5,10
261,ÇØ³²,2017-04-18,12.8,6.6,18.9,,7,8.7,60,77.3,6.3,16.6,5.7
261,ÇØ³²,2017-04-19,12.3,5.3,18.7,,5.6,.4,21,47.6,11.7,17.7,3.9
261,ÇØ³²,2017-04-20,11.1,4.5,19.4,3.3,3.8,4.4,19,67.1,.7,13.8,3.7
261,ÇØ³²,2017-04-21,13.2,7.3,20.9,,6.2,6.3,34,66.8,8.2,18,7
261,ÇØ³²,2017-04-22,12,4.1,20.9,,5.8,4.8,21,67,11.7,18.6,3
261,ÇØ³²,2017-04-23,11.8,3,22.5,,6.4,3.5,16,64.4,11.3,18.1,2.5
261,ÇØ³²,2017-04-24,13.4,1.5,22.5,,5.6,4.9,15,61.8,11.9,19.2,.1
261,ÇØ³²,2017-04-25,16.5,8,22.6,0,4.7,10.9,34,72,4.8,19.7,6.5
261,ÇØ³²,2017-04-26,14.8,8.6,20.4,.4,7,5.2,24,57.9,6.6,20,4.4
261,ÇØ³²,2017-04-27,11.5,3.8,18.9,,7.3,.2,19,50.4,9.5,18,1
261,ÇØ³²,2017-04-28,12.7,1.8,22.9,,4.9,4.1,24,61.8,12.3,19.7,.1
261,ÇØ³²,2017-04-29,15.3,4.1,25.1,,5.3,2.4,12,52.8,12.2,21.3,2.5
261,ÇØ³²,2017-04-30,17.1,8.7,25.9,,5,8,27,60,11.7,22.6,6.1
261,ÇØ³²,2017-05-01,16.7,7.8,26.9,,7.4,9.5,31,66.4,11.3,22.5,5.7
261,ÇØ³²,2017-05-02,17.3,10,24.2,,6.6,3.3,16,43.4,8.6,20.6,7.4
261,ÇØ³²,2017-05-03,16.4,6.1,26.1,,6.7,7.8,31,61.3,12.1,23.5,4.2
261,ÇØ³²,2017-05-04,18.3,9.6,25.2,2.6,6.1,11.1,40,66.3,8.8,23.8,7.1
261,ÇØ³²,2017-05-05,17.6,15.1,20.3,2.8,4.4,15.7,80,89,0,19.5,14.8
261,ÇØ³²,2017-05-06,15.7,7.8,23.5,,6.4,2,7,45.3,9,21.5,5.8
261,ÇØ³²,2017-05-07,15.3,4.5,24.6,,5.3,8.1,31,67,11.9,22.1,2.8
261,ÇØ³²,2017-05-08,16,6.4,25.5,0,3.5,6.9,18,59.9,4.2,20,5.7
261,ÇØ³²,2017-05-09,13.8,11.9,15.3,3.8,7.8,11.2,55,84.9,0,15.5,12
261,ÇØ³²,2017-05-10,14.6,10.3,19.1,.4,6.2,11.5,59,83,3.6,16.9,9
